work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,lof_prediction,lof_is_anomaly,lof_score,lof_risk_score,lof_risk_score_100,lof_anomaly_rank,lof_pattern_frequency
WS/MP812/2024-2025/147533,Uttar Pradesh,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),Vijay Kumar Dubey,KUSHI NAGAR,Normal/Others,GP SAHAJAWALIYA BLOCK PADRAUNA ME BABU BRIJ BIHARI SINGH MAHAVIDYALAY ME HIGH MAST KI STHAPANA,2024-10-15,236234.0,2025-03-03,236234.0,Physical Inspection,2026-01-08,236234.0,,,,1,1,0,139.0,311.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-1.0236246591866354,0.4914561121659121,49.14561121659121,6934,61
WS/MP526/2024-2025/147534,Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,Normal/Others,"Providing PVC Pipes 49 2/30 Inches to B.N.Thanda Village,K.Yerragudi  in CK peta Mandal",2024-10-16,95403.0,2025-01-08,95403.0,Sanction,,,,,,1,0,0,84.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,-0.9966387373507402,0.32437563896597055,32.437563896597055,9252,1
WS/MP526/2024-2025/147535,Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,Normal/Others,Augmentation of PWS Scheme Katlagantavaripalli Village in CK peta Mandal,2024-10-16,112100.0,2025-01-08,112100.0,Physical Inspection,,,109235.0,1.0,1.0,1,0,1,84.0,,0.0,0.974442462087422,1.0,-2865.0,,,1.0,2024-2025,2024,10,1,0,-1.3670916520839342,0.8031984810866073,80.31984810866074,2695,1
WS/MP526/2024-2025/147536,Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,Normal/Others,"Providing 15 GA Pipes cable to Moolapalli, Maddikavandlapalli  in CK peta Mandal",2024-10-16,69738.0,2025-01-08,69738.0,Sanction,,,,,,1,0,0,84.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,-0.9872509457535185,0.1695633123995911,16.95633123995911,11369,1
WS/MP526/2024-2025/147537,Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,Normal/Others,Providing side slope protection for both sides of Bridge approaches on Alireddypalli side at Vempalli mandal,2024-10-16,498947.0,2024-11-18,498947.0,Physical Inspection,2025-04-22,498947.0,,,,1,1,0,33.0,155.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-1.1024916170099954,0.6802249160216154,68.02249160216154,4379,1
WS/MP526/2024-2025/147538,Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,Normal/Others,Providing side slope protection for Burial Ground side of Bridge approaches on Alireddypalli side at Vempalli mandal,2024-10-16,498966.0,2024-11-18,498966.0,Physical Inspection,2025-04-22,498966.0,,,,1,1,0,33.0,155.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-1.0938346691943084,0.6724112750109537,67.24112750109536,4486,1
WS/MP526/2024-2025/147539,Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,Normal/Others,Providing side slope protection for LHS of Bridge approaches on Vempalli side at Vempalli mandal,2024-10-16,498978.0,2024-11-18,498978.0,Physical Inspection,2025-04-22,498978.0,,,,1,1,0,33.0,155.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-1.0892458359536676,0.6648897327296626,66.48897327296626,4589,1
WS/MP526/2024-2025/147540,Andhra Pradesh,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy,KADAPA,Normal/Others,Providing side slope protection for RHS of Bridge approaches on Vempalli side at Vempalli mandal,2024-10-16,498971.0,2024-11-18,498971.0,Physical Inspection,2025-04-22,498971.0,,,,1,1,0,33.0,155.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-1.0917517945318955,0.6667153497882284,66.67153497882285,4564,1
WS/MP243/2025-2026/147541,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Normal/Others,1 High must light,2024-10-15,440000.0,2025-06-13,440000.0,Work Completed,,,,,,1,0,0,241.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,-1.1351921071086188,0.7025339564772893,70.25339564772894,4073,2
WS/MP243/2025-2026/147542,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Normal/Others,Kemia khamarpara street light,2024-10-15,3000000.0,2025-09-23,3000000.0,Work Completed,,,2887200.0,1.0,1.0,1,0,1,343.0,,0.0,0.9624,1.0,-112800.0,,,1.0,2025-2026,2024,10,1,0,-1.2743434622249883,0.7754491017964071,77.54491017964071,3075,1
WS/MP18165/2024-2025/147543,Rajasthan,JAIPUR(DISTRICT COLLECTOR JAIPUR_IDA),MANJU SHARMA,JAIPUR,Normal/Others,"?????? ???????? ??????? ?? ????? ??????? ???????? ????????, ?????? ?????, ????? ??? ???????? ????? ?? ???? ?",2024-10-15,688948.0,2024-12-04,688948.0,Work Completed,2025-01-08,683030.0,,,,1,1,0,50.0,35.0,0.0,,1.0,,0.9914100919082428,-5918.0,,2024-2025,2024,10,1,0,-1.0043602625292873,0.39973711114356647,39.97371111435665,8220,1
WS/MP243/2025-2026/147545,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Normal/Others,High must light,2024-10-15,440000.0,2025-09-12,440000.0,Work Completed,,,,,,1,0,0,332.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,-1.1351921071086188,0.7025339564772893,70.25339564772894,4073,2
WS/MP243/2025-2026/147546,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Normal/Others,10 solar light,2024-10-15,1000000.0,2025-08-14,1000000.0,Work Completed,,,,,,1,0,0,303.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,-1.0433522911333812,0.5465167226522565,54.65167226522565,6126,169
WS/MP18228/2024-2025/147547,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,LAL JI SAROJ S\O RAM NIHOR SAROJ K GHAR 01 NAG SOLAR LIGHT,2024-10-18,20879.0,2024-11-05,20879.0,Physical Inspection,2026-01-23,20879.0,,,,1,1,0,18.0,444.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-2.117277155401452,0.9316488973272966,93.16488973272966,861,151
WS/MP18228/2024-2025/147548,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,MOHD. SARIF S\O HABIBULLAH K GHAR 01 NAG SOLAR LIGHT,2024-10-18,20879.0,2024-11-05,20879.0,Physical Inspection,2026-01-23,20879.0,,,,1,1,0,18.0,444.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-2.117277155401452,0.9316488973272966,93.16488973272966,861,151
WS/MP18228/2024-2025/147552,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,THAKUR PRASAD YADAV S\O KAMTA PRASAD YADAV K GHAR 01 NAG SOLAR LIGHT,2024-10-18,20879.0,2024-11-05,20879.0,Physical Inspection,2026-01-23,20879.0,,,,1,1,0,18.0,444.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-2.117277155401452,0.9316488973272966,93.16488973272966,861,151
WS/MP18228/2024-2025/147553,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,SIROMAN PAL S\O RAM CHIRANJIV PAL K GHAR 01 NAG SOLAR LIGHT,2024-10-18,20879.0,2024-11-05,20879.0,Physical Inspection,2026-01-23,20879.0,,,,1,1,0,18.0,444.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-2.117277155401452,0.9316488973272966,93.16488973272966,861,151
WS/MP18228/2024-2025/147554,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,RAMESH YADAV S\O RAJ MANI YADAV K GHAR 01 NAG SOLAR LIGHT,2024-10-18,20879.0,2024-11-05,20879.0,Physical Inspection,2026-01-23,20879.0,,,,1,1,0,18.0,444.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-2.117277155401452,0.9316488973272966,93.16488973272966,861,151
WS/MP18228/2024-2025/147555,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,"1- JAY PRAKASH MAURYA S\O SADHO MAURYA, 2- BUDHI RAM YADAV S\O LAUDHAR YADAV, 3- NANHE LAL YADAV S\O DAYA SHANKAR YADAV K GHAR KUL 03 NAG SOLAR LIGHT",2024-10-18,62635.0,2024-11-05,62635.0,Physical Inspection,2026-01-23,62635.0,,,,1,1,0,18.0,444.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-1.0087868355646228,0.42668321892799765,42.66832189279977,7847,9
WS/MP18228/2024-2025/147556,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,KRISHNA KUMAR BAGGAD PANDEY S\O FOOL CHAND PANDEY K GHAR 01 NAG SOLAR LIGHT,2024-10-18,20879.0,2024-11-05,20879.0,Physical Inspection,2026-01-23,20879.0,,,,1,1,0,18.0,444.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-2.117277155401452,0.9316488973272966,93.16488973272966,861,151
WS/MP18228/2024-2025/147557,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,GIRJA SHANKAR YADAV S\O LAL MANI YADAV K GHAR 01 NAG SOLAR LIGHT,2024-10-18,20900.0,2024-11-05,20900.0,Vendor Identification,,,,,,1,0,0,18.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,-2.1164885297100238,0.9224842996932964,92.24842996932964,1057,10
WS/MP18228/2024-2025/147558,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,"1- SHRI RAM YADAV S\O ACHHAI BAR YADAV,  2- PRAMOD YADAV SHIV ASHRE YADAV K GHAR KUL 02 NAG SOLAR LIGHT",2024-10-18,41756.0,2024-11-05,41756.0,Physical Inspection,2026-01-23,41756.0,,,,1,1,0,18.0,444.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-1.4224307200668358,0.819811596319556,81.9811596319556,2436,64
WS/MP18228/2024-2025/147559,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,"1- CHHEDI LAL MALI S\O BANWARI LAL MALI, 2- MOHD. JAMAL S\O MOHD. JALLA K GHAR KUL 02 NAG SOLAR LIGHT",2024-10-18,41756.0,2024-11-05,41756.0,Physical Inspection,2026-01-23,41756.0,,,,1,1,0,18.0,444.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-1.4224307200668358,0.819811596319556,81.9811596319556,2436,64
WS/MP384/2024-2025/147560,Rajasthan,BIKANER(DISTRICT COLLECTOR BIKANER_IDA),Shri Arjun Ram Meghwal,BIKANER(SC),Normal/Others,"CC Block Niraman Karya, Guru Jambeshwar Mandir ke Pass Lalasar Sathri, Working Agency Gram Panchayat Lalasar",2024-10-15,2498759.0,2024-12-14,2498759.0,Physical Inspection,2025-08-11,2498759.0,,,,1,1,0,60.0,240.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-0.9858909144417207,0.1447349204030962,14.47349204030962,11712,1
WS/MP351/2025-2026/147561,Kerala,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,Normal/Others,Purchase of 01  Scooter With Side Wheel for Differently abled person- Kannur Corporation -Division-No.34,2024-10-15,105000.0,2025-09-16,105000.0,Physical Inspection,,,105000.0,1.0,1.0,1,0,1,336.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,10,1,0,-1.1552413843113876,0.7119906528406601,71.19906528406601,3942,5
WS/MP351/2025-2026/147562,Kerala,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,Normal/Others,Purchase of 01 Scooter With Side Wheel for Differently abled person- Kannur Corporation -Division-No.33,2024-10-15,105000.0,2025-09-16,105000.0,Physical Inspection,,,105000.0,1.0,1.0,1,0,1,336.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,10,1,0,-1.1552413843113876,0.7119906528406601,71.19906528406601,3942,5
WS/MP351/2025-2026/147563,Kerala,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,Normal/Others,Purchase of 01 Scooter With Side Wheel for Differently abled person- Vengad Grama Panchayath -Ward-No.06,2024-10-15,105000.0,2025-09-16,105000.0,Physical Inspection,,,105000.0,1.0,1.0,1,0,1,336.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,10,1,0,-1.1552413843113876,0.7119906528406601,71.19906528406601,3942,5
WS/MP351/2025-2026/147564,Kerala,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,Normal/Others,Purchase of 01 Scooter With Side Wheel for Differently abled person- Perallasery  Grama Panchayath -Ward-No.10,2024-10-15,105000.0,2025-09-16,105000.0,Physical Inspection,,,105000.0,1.0,1.0,1,0,1,336.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,10,1,0,-1.1552413843113876,0.7119906528406601,71.19906528406601,3942,5
WS/MP351/2025-2026/147565,Kerala,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),Shri Kumbakudi Sudhakaran,KANNUR,Normal/Others,Purchase of 01 Scooter With Side Wheel for Differently abled person- Mangattidam  Grama Panchayath -Ward-No.03,2024-10-15,105000.0,2025-09-16,105000.0,Physical Inspection,,,105000.0,1.0,1.0,1,0,1,336.0,,0.0,1.0,1.0,0.0,,,1.0,2025-2026,2024,10,1,0,-1.1552413843113876,0.7119906528406601,71.19906528406601,3942,5
WS/MP18336/2025-2026/147572,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,"KAMGARO KE LIYE SHED NIRMAN- SANT RAMDAS WARD, WARD NO. 25 ANTARGAT KABIR CHOWK AGANBADI KE SAMNE SHED NIRMAN",2024-10-17,500000.0,2025-04-01,500000.0,Vendor Identification,,,,,,1,0,0,166.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,-1.0478221480704424,0.5725500219074047,57.25500219074047,5697,314
WS/MP18336/2024-2025/147573,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,"RANGMANCH AWAM ATIRIKTA KAKSHA NIRMAN - MADHAWRAW SAPRE WARD SHIV VIHAR COLONY (DEV NAGRI) RAIPURA ME DUPSA TALAB, SHIV MANDIR KE PAS RANMANCH AWAM UPAR KAKSHA NIRMAN",2024-10-17,600000.0,2025-01-16,600000.0,Work partially Completed,,,600000.0,1.0,1.0,1,0,1,91.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,10,1,0,-0.9783150685469224,0.08558492770556447,8.558492770556448,12515,5
WS/MP18336/2025-2026/147574,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,"SHED NIRMAN - SWAMI ATMANAND WARD, SAMUDAYIK BHAWAN KE PASS, NAGAR NIGAM RAIPUR ME",2024-10-17,500000.0,2025-11-25,500000.0,Work partially Completed,,,,,,1,0,0,404.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,-1.0478221480704424,0.5725500219074047,57.25500219074047,5697,314
WS/MP18336/2024-2025/147575,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,SAMUDAYIK BHAWAN NIRMAN - RAMKRISHAN PARAMHANS WARD ANTARGAT BADA BHAWANI NAGAR DR SATISH THAKUR KE GHAR KE PAS SAMUDAYIK BHAWAN NIRMAN,2024-10-17,400000.0,2025-01-16,400000.0,Work partially Completed,,,400000.0,1.0,1.0,1,0,1,91.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,10,1,0,-0.9872080362178808,0.1641959982474076,16.41959982474076,11411,70
WS/MP18336/2024-2025/147576,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,"YATRI PRATIKSHALAY NIRMAN - VEER SANWARKAR NAGAR WARD, ATARI ME DURGA MANDIR KE PAS YATRI PRATIKSHALAY NIRMAN",2024-10-17,500000.0,2025-01-16,500000.0,Work partially Completed,,,500000.0,1.0,1.0,1,0,1,91.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,10,1,0,-0.986143489126123,0.15127062947276182,15.127062947276182,11614,18
WS/MP18336/2024-2025/147578,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,SHOUCHALAY NIRMAN - VEER SHIVAJI WARD ANTARGAT KHAMTARAI GOVERNMENT SCHOOL ME SHOUCHALAY NIRMAN,2024-10-17,201163.0,2024-12-19,201163.0,Physical Inspection,,,,,,1,0,0,63.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,-1.0010156684674512,0.37023513947714326,37.02351394771433,8624,1
WS/MP18336/2025-2026/147579,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,ATIRIKTA KAKSH NIRMAN - SHAHEED CHUNAMANI NAYAK WARD STITH WASUDEV PARA ME PURVA NIRMIT SAMUDAYIK BHAWAN ME ATIRIKTA KAKSHA NIRMAN,2024-10-17,500000.0,2025-10-14,500000.0,Work partially Completed,,,,,,1,0,0,362.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,-1.0478221480704424,0.5725500219074047,57.25500219074047,5697,314
WS/MP18336/2025-2026/147580,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,ATIRIKTA KAKSHA NIRMAN - BAL GANGADHAR TILAK NAGAR WARD ANTARGAT PRATHAMIK SHAALA ME ATIRIKTA KAKSHA NIRMAN,2024-10-17,500000.0,2026-01-30,500000.0,Sanction,,,,,,1,0,0,470.0,,0.0,,1.0,,,,,2025-2026,2024,10,1,0,-1.0478221480704424,0.5725500219074047,57.25500219074047,5697,314
WS/MP18336/2024-2025/147581,Chhattisgarh,Balodabazar-Bhatapara(Collector Baloda Bazar_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,MUKTIDHAM SAMTALIKARAN AWAM PEVAR WORK GRAM PANCHAYAT AMERI BLOCK SIMGA DIST BALODABAZAR,2024-10-17,599486.0,2025-01-14,599486.0,Physical Inspection,2025-03-05,599486.0,,,,1,1,0,89.0,50.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-0.984409457897336,0.12855995326420333,12.855995326420333,11929,1
WS/MP18336/2024-2025/147582,Chhattisgarh,Balodabazar-Bhatapara(Collector Baloda Bazar_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,CC ROAD NIRMAN- GRAM PANCHAYAT CHANDI ME CC ROAD NIRMAN,2024-10-17,998300.0,2024-10-30,998300.0,Physical Inspection,2025-03-05,998300.0,,,,1,1,0,13.0,126.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-0.9540131139684198,0.005111727763984275,0.5111727763984275,13624,1
WS/MP18336/2024-2025/147583,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,AAHTA NIRMAN- GRAM PANCHAYAT DEORI KE PDS BHAWAN ME AAHTA NIRMAN,2024-10-17,500000.0,2024-12-19,500000.0,Physical Inspection,2025-06-09,500000.0,,,,1,1,0,63.0,172.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-1.0478221480704424,0.5725500219074047,57.25500219074047,5697,314
WS/MP18336/2024-2025/147584,Chhattisgarh,Balodabazar-Bhatapara(Collector Baloda Bazar_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,HALL NIRMAN- VIPRA VATIKA SMRITI BALMIKI SHUKLA BHAWAN KE PASS SAMUDAYIK BHAWAN ME HALL NIRMAN,2024-10-17,1000000.0,2024-11-11,1000000.0,Physical Inspection,2025-07-15,1000000.0,,,,1,1,0,25.0,246.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-1.0433522911333812,0.5465167226522565,54.65167226522565,6126,169
WS/MP18336/2024-2025/147585,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,SAMUDAYIK BHAWAN NIRMAN- GRAM KHAPRIDIH KHURD (CHINGARI) ME SAMUDAYIK BHAWAN NIRMAN,2024-10-17,671255.0,2024-12-06,671255.0,Physical Inspection,2026-01-21,671255.0,,,,1,1,0,50.0,411.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-1.0465439933110068,0.5599167518621294,55.991675186212944,6026,1
WS/MP18336/2024-2025/147586,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,SAMUDAYIK BHAWAN NIRMAN- GRAM BARONDA ME,2024-10-17,500000.0,2024-12-06,500000.0,Physical Inspection,2025-12-15,500000.0,,,,1,1,0,50.0,374.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-1.0478221480704424,0.5725500219074047,57.25500219074047,5697,314
WS/MP18336/2024-2025/147587,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,RANG MANCH NIRMAN- GRAM KHAUNA ME,2024-10-17,500000.0,2024-12-06,500000.0,Physical Inspection,2026-03-06,500000.0,,,,1,1,0,50.0,455.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-1.0478221480704424,0.5725500219074047,57.25500219074047,5697,314
WS/MP18336/2024-2025/147588,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,ATIRIKTA KAKSHA NIRMAN- GRAM KURRA GOVERNMENT ADARSH PRATHMIK SHALA ME ATIRIKTA KAKSHA NIRMAN,2024-10-17,250000.0,2024-12-06,250000.0,Physical Inspection,2025-05-29,250000.0,,,,1,1,0,50.0,174.0,0.0,,1.0,,1.0,0.0,,2024-2025,2024,10,1,0,-0.9927711970310358,0.2544179932817292,25.44179932817292,10137,147
WS/MP18336/2024-2025/147589,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,CC ROAD NIRMAN- SILYARI KE SHAMSHAN GHAT ME CC ROAD NIRMAN,2024-10-17,300000.0,2024-12-06,300000.0,Vendor Identification,,,,,,1,0,0,50.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,-1.002196273833033,0.3818095516284504,38.180955162845045,8377,178
WS/MP18336/2024-2025/147590,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,RANG MANCH NIRMAN- GRAM SAKARI (ABHANPUR) GRAM PANCHAYAT SANKARI ME HIGHER SECONDARY SCHOOL AWAM HIGH SCHOOL PRANGAN ME RANG MANCH NIRMAN,2024-10-17,500000.0,2024-12-06,500000.0,Vendor Identification,,,,,,1,0,0,50.0,,0.0,,1.0,,,,,2024-2025,2024,10,1,0,-1.0478221480704424,0.5725500219074047,57.25500219074047,5697,314
WS/MP18336/2024-2025/147591,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,SAMUDAYIK BHAWAN NIRMAN- PATWA SAMAJ KE PASS SAMUDAYIK BHAWAN NIRMAN,2024-10-17,500000.0,2025-01-16,500000.0,Work partially Completed,,,500000.0,1.0,1.0,1,0,1,91.0,,0.0,1.0,1.0,0.0,,,1.0,2024-2025,2024,10,1,0,-0.986143489126123,0.15127062947276182,15.127062947276182,11614,18
WS/MP18336/2024-2025/147593,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,"ATIRIKTA KAKSHA NIRMAN, SAMUDAYIK BHAWAN(RAJIV MANCH ME),  WARD NO 01 GURUGHASIDAS WARD URLA ME. NAGAR PALIK NIGAM BIRGAON",2024-10-17,500000.0,2025-01-09,500000.0,Physical Inspection,,,500000.0,2.0,1.0,1,0,1,84.0,,0.0,1.0,1.0,0.0,,,2.0,2024-2025,2024,10,1,0,-0.9861501212673127,0.15236599970790132,15.236599970790133,11602,12
WS/MP18336/2024-2025/147594,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,Normal/Others,PRATHNA SHED- GOVT. UCHHTAR MADHYAMIK SHALA SARORA WARD NO 37 MINI MATA WARD ME,2024-10-17,784556.0,2025-01-09,784556.0,Physical Inspection,,,784556.0,2.0,1.0,1,0,1,84.0,,0.0,1.0,1.0,0.0,,,2.0,2024-2025,2024,10,1,0,-1.000356437346959,0.36556155980721483,36.556155980721485,8688,1
